latitude,longitude,source,frp,fire_id
5.66231,28.07291,J1_VIIRS,61.58,6a1f3b4025568150cae15d251b43c5b6
5.78496,28.86872,J1_VIIRS,63.7,3ff7df17dc52f3325628c4be261da1ba
6.08011,30.598020000000002,J1_VIIRS,62.29,51f01def7cab4f465af906977486c642
6.07958,30.59445,J1_VIIRS,62.29,eda1bc7671516b6f4e6d433df445b620
6.08187,30.58681,J1_VIIRS,78.77,2f26b8b6d12a6f6a92204962cfa3f574
6.08575,30.58989,J1_VIIRS,78.77,96ee7e63ff36b1fbe4e1e20874e2d96d
5.80412,28.02132,J1_VIIRS,59.24,cfe88c865ddd6da8a24785a5ab4bf0b5
5.80356,28.01774,J1_VIIRS,59.24,0f3eb18d7c0f7201707e235c56cf4b30
6.50696,31.44706,J1_VIIRS,59.52,303099048f70d6cab14d25dfde765c3f
5.99363,27.79656,J1_VIIRS,76.99,940299f46b9d423ef3fbcc7726ec829d
6.10241,28.32617,J1_VIIRS,51.15,fb6063f3ae8a4240172cd1e19196e665
5.89621,26.42547,J1_VIIRS,50.87,3b9a1c1ecb61d2f7d3539d8c3d7221d4
6.34552,28.49516,J1_VIIRS,52.85,5655ebe51279d31712f36bd6ab32ca48
6.37755,27.0869,J1_VIIRS,66.98,ef5debe141da0e149cae8f88da46f19a
7.18806,32.20184,J1_VIIRS,72.67,e86f70b4a54183c8602f45e5da8a70cb
7.19166,32.20132,J1_VIIRS,72.67,b95c9579f6e4a89397559c1119d9b255
6.54641,27.04421,J1_VIIRS,55.1,ec84663d503156c8fd059f6458cec799
6.63283,26.61803,J1_VIIRS,56.71,f47136f3048b0d23ce6adca0564b07d7
7.18686,29.58438,J1_VIIRS,77.34,fee562beb04cef193ad5e26f24a9d6ba
7.18634,29.5809,J1_VIIRS,77.34,424f8d6b6b229192c8dc4e20aba012d3
7.19017,29.58388,J1_VIIRS,77.34,f397740fda71762c9133eab75dfbade2
7.72198,32.68776,J1_VIIRS,83.64,6fd9a3f9b539bfc1648f2e6e8ff8c39d
6.98048,27.1987,J1_VIIRS,59.53,d90d66b0ab1131e6e6801af65555e58b
7.73454,31.78978,J1_VIIRS,54.72,a02860f1497985605915502f10371cd1
7.73512,31.79383,J1_VIIRS,54.72,553af87d85f4f613b8c993fe40bdfbe4
7.73868,31.79331,J1_VIIRS,54.72,f1704ea055ef6f5cf687de03106f3d06
7.73809,31.78926,J1_VIIRS,54.72,d864a4220554b36fd2e3e5e46ee87646
7.73751,31.78522,J1_VIIRS,77.97,9751eab99da5cbdb136d35f422002ac5
7.73693,31.78118,J1_VIIRS,77.97,670cedf04662d4b7902ea9bfebe76dd3
7.39742,29.11509,J1_VIIRS,100.29,86f39d6d17b700292b37dff9764893c0
8.26297,32.27563,J1_VIIRS,50.25,f1dbfed95acf9f1c1c805846f13880ca
8.26236,32.27131,J1_VIIRS,50.25,53d137e0510a04563906e05b62b0cf50
8.28114,32.01633,J1_VIIRS,51.94,40dc534875815f946eb93c1c19bb7940
8.28176,32.02053,J1_VIIRS,51.94,55e7b8157415c2ae2a29278d29e09fc4
8.28537,32.02001,J1_VIIRS,51.94,98cccba89c8b4e80672aa48e7df010b8
8.28476,32.01581,J1_VIIRS,51.94,d70a871761c2dc0432babb1fae1427ea
8.32906,32.29271,J1_VIIRS,67.13,26593c2b40aaaf5228ab1791f17a1bad
8.3284300000000009,32.28837,J1_VIIRS,67.13,154dd9d80b9fcbae84c7b6975f8fae62
8.3321,32.28785,J1_VIIRS,67.13,c3c67ce24a3558bce73d965855157e09
8.3364,32.29166,J1_VIIRS,73.93,3d0b8bff020b15a6c0ba1ad848bd0da3
8.33577,32.28733,J1_VIIRS,73.93,97badf5d9ea70797cf1716f41dd534e9
8.34007,32.29114,J1_VIIRS,73.93,ed6aac7332566b378c12d19db9d9dccc
8.33943,32.28681,J1_VIIRS,73.93,4a2b465a34353a643b981cf659fd7afb
8.33294,32.29677,J1_VIIRS,56.1,353194614433a1050bfdd07f8d1a3978
8.33171,32.28808,J1_VIIRS,108.23,5fdac9b0d03d80cddb1a97a2df3d1336
8.33722,32.30059,J1_VIIRS,56.1,26233a88cbd1bae0d901a36dff7e7a4f
8.33599,32.29189,J1_VIIRS,108.23,f34c4d16b36effe6cefb76c71dd28452
8.33538,32.28755,J1_VIIRS,108.23,c7f678f057044a18e0e59afa0b0d635e
8.33967,32.29137,J1_VIIRS,54.26,fc3899a4f76555a38142a5b5b656306c
8.33905,32.28702,J1_VIIRS,54.26,61c5403efe2ce49a5a2287ee7ec8606f
8.34334,32.29084,J1_VIIRS,54.26,a5c398ea94ee41184eccbd594c3cbf3a
8.34272,32.28649,J1_VIIRS,54.26,effa755d0180f9e73ad2b2c054df9edc
8.34465,31.41292,J1_VIIRS,99.88,782f2e8840f164c6dfa76dadc81995ac
8.54222,31.65481,J1_VIIRS,75.42,277019f58fa4943bda3f9c2def123cd8
8.19546,29.04845,J1_VIIRS,68.91,9d3de44b495575b45ffbc2f61537f73d
9.45232,33.67404,J1_VIIRS,116.25,7e756fd7b05900eed12016bee2f0764c
9.45637,33.67348,J1_VIIRS,116.25,3301426e144b88924cd64a9cc82d3ca4
9.54708,33.9435,J1_VIIRS,73.05,ae6bcd9d5742692839ad147027f663e0
7.57999,17.57569,J1_VIIRS,51.03,4c4a642bb7d0d6e157c2bbb30a437893
7.58217,17.58587,J1_VIIRS,169.3,540290b93f7da2a3c94c2b7f4a411964
7.58041,17.57641,J1_VIIRS,66.73,35dc5c263c3864fce71e179535959bdb
10.62309,34.58529,J1_VIIRS,98.18,ac517ae75ca2c774818a0194b3f5bee4
10.62253,34.581,J1_VIIRS,98.18,0deb99a95dc6c7797d2705765517edc6
10.93493,32.65572,J1_VIIRS,55.22,941eb70a6f6a82dba2f5088982cdcafe
9.08028,20.14465,J1_VIIRS,79.61,c20fbc4d8fde2bd09377eefa82508005
9.08533,20.14374,J1_VIIRS,79.61,c184a56f8ed4b0846db40a0f642ccd04
9.0848,20.14076,J1_VIIRS,79.61,6256484f37434af67691e3d89722e35a
9.62764,21.44171,J1_VIIRS,61.8,7d424ebe7885d80657300297533dc618
11.74767,34.28193,J1_VIIRS,55.33,545ca4940fc4be44ee1bb73f91a04484
12.52716,35.47135,J1_VIIRS,58.1,3740e292135197dfb6bfd723117e3819
12.5313,35.46547,J1_VIIRS,58.1,d96d8a7ed4e724aac80eb10202b400c2
10.4204,19.26437,J1_VIIRS,126.16,ccaa4faab99c0cbf4994880764d82107
10.87628,19.64555,J1_VIIRS,82.77,779297efbd83ee7602fab0061f6f23a1
10.87573,19.64255,J1_VIIRS,82.77,be213603731f94399dff000781b4f3f3
10.88077,19.64161,J1_VIIRS,82.77,ae916c6b1e66354a7eb9e51a0173052e
10.88638,19.64366,J1_VIIRS,90.77,035b2a2bb0ca94015fc476b336f18839
11.31637,21.45927,J1_VIIRS,223.99,11fed5cd5b5305ad8b5feaa9fb4d6dfe
45.20529,29.57382,J1_VIIRS,62.18,15ea888df04f19e068c8bd20ff151561
45.20482,29.56614,J1_VIIRS,62.18,47bd7a0c5a93dc0e34a49cb2d98eaf6b
45.21066,29.58099,J1_VIIRS,115.07,5688d3ba581758d5708476cce8709134
45.20972,29.56562,J1_VIIRS,62.18,6eeabe71d09bbc77159f6dc03824107f
45.21019,29.5733,J1_VIIRS,62.18,869796200bf103fa8eddbcb43d904b4e
45.22353,29.59578,J1_VIIRS,69.29,7a9a9d02f0d7e3183418be336d32d2c1
45.2231,29.58808,J1_VIIRS,69.29,7ab4060eb389487ae16ee6569fe8114b
6.54853,10.94964,J1_VIIRS,58.03,1cd181721eabfa4c524a3a4abd05c1e9
6.54794,10.94548,J1_VIIRS,58.03,8047559709ed91233eee904f7b8d5548
6.70348,7.58227,J1_VIIRS,78.6,73665bd226c390e0bb16ede45be7b3ca
7.31962,9.70615,J1_VIIRS,58.33,9f1459cf68bc26d805092aa223438712
7.34785,9.71892,J1_VIIRS,51.79,f0193aac549b5c9f67fdde6345266638
7.4031,8.20687,J1_VIIRS,50.07,eded402563e99a2b289b699e939d97e7
7.4024,8.20192,J1_VIIRS,50.07,692166e1c8370dd7c30f64fc96c4b21e
7.64961,8.3947,J1_VIIRS,118.58,3bf0d999d85f5589b7d7415df703cc62
7.65286,8.38898,J1_VIIRS,118.58,913daa6564118450d339747edae1e7cc
7.66882,8.18993,J1_VIIRS,60.3,6dc3f80f26cab3204279e3a01cac2681
7.67274,8.18939,J1_VIIRS,60.3,3bcd90b19a71afc85dffe2eb87991cf4
7.79782,8.77093,J1_VIIRS,127.68,e5966a27da104b68b2478e5e4e746966
8.20822,9.43692,J1_VIIRS,68.28,6e6a119a890eb58c9d6a030a46dae918
6.97753,-0.97159,J1_VIIRS,54.38,360704974c6b348a9cb519c82babdab1
6.9767,-0.97663,J1_VIIRS,54.38,7ff741e19676e606b5de36e26779c904
8.87387,10.38517,J1_VIIRS,66.41,5c39f66dfc158e96732b1e86a89b900a
7.85042,-0.45246,J1_VIIRS,52.04,e1234ded8c542ad57468208b557e828a
8.16643,-1.22587,J1_VIIRS,83.01,b9502d4e1147ef1e25ca50b9b3e46b82
8.18616,-1.78985,J1_VIIRS,57.33,eac17be9a8928f52dc7d2cf82b4caf61
8.18962,-1.79416,J1_VIIRS,57.33,1de0caaa8defab764f09d1bf36437dc4
9.96711,3.92505,J1_VIIRS,53.68,8111ae7bcfc9c85bb15586e6f0f031e6
10.51997,5.66735,J1_VIIRS,117.59,b3a4fb91b12e6a727867b5d1bef33932
9.49533,-1.21611,J1_VIIRS,62.94,fbf4b3af4630cf1723587a309679b8ec
9.35269,-2.27622,J1_VIIRS,50.68,ddb9a74d6378279c9a72ef183d96ea02
10.72902,0.83027,J1_VIIRS,60.77,5247c655a58dd92194041cfd82437b7e
10.9998,1.54811,J1_VIIRS,73.6,4b2979f36889f2b3954fe209f82ef59b
11.00371,1.55116,J1_VIIRS,73.6,b4991213d818e6d9878ad7367fc5eb36
11.00315,1.54757,J1_VIIRS,73.6,20251c66ad690ba3395fcae82c296780
11.35397,2.03427,J1_VIIRS,68.94,4a72e10a69e69ba83e56341a0657fe21
9.77969,-9.03212,J1_VIIRS,52.54,03d80ca975484a9342a934aa66de65f7
9.77864,-9.03754,J1_VIIRS,52.54,031453c534c970b11800ba5c0069998d
9.7776,-9.04287,J1_VIIRS,51.44,dc7614168b6880ffc5305a918ec262e1
10.42306,-8.09299,J1_VIIRS,53.78,18eb12a1cbf129a88de436fa38a3875b
10.4222,-8.09747,J1_VIIRS,53.78,a68d5d2edbe02caa34b896c94253464d
12.74786,-11.79899,J1_VIIRS,54.09,664872d9f7db35f91ae0648ddc6aa5be
12.74634,-11.80627,J1_VIIRS,64.74,d64faed9d894bc3626645cf1ded93c06
12.7549,-11.80061,J1_VIIRS,54.09,79f2afd78c44c5293661e651eadb8489
12.75195,-11.81473,J1_VIIRS,64.74,65b60dd5c82ba91f9c82cc34e3ea3585
12.75343,-11.80767,J1_VIIRS,64.74,6d3444af836a0edda15ecb77a578e410
12.7514,-11.8021,J1_VIIRS,251.17,55cad5847fc0a3d10e0c7cbd5d236c0d
13.31788,-10.49983,J1_VIIRS,78.58,ecab4a34a477e3205c354ab0eb24dc1b
-21.48024,18.11274,J1_VIIRS,191.39,7b2598ff34ec90a72612b4a667ffe4e6
7.7534,-8.49478,J1_VIIRS,53.2,5debe03c9af2b45d4c99dcce50e5eb80
9.04587,-9.00034,J1_VIIRS,61.93,ad804e1191d96f193d185ff2f1fc04b4
-7.10203,-39.07652,J1_VIIRS,58.79,32bf183259a0c97cdc3749fcdbbc93bd
-25.38184,114.97879,J1_VIIRS,53.63,26a0024b2cf697ee36e957ebca9be7cd
-25.38247,114.98264,J1_VIIRS,53.63,b5c9de2bdd69185c1fcfb535bb012e70
-26.22869,-57.95791,J1_VIIRS,92.43,f5420b55a012d11348376672610c3be5
-24.66509,-60.91805,J1_VIIRS,87.39,f80bed9c10f29f5a0b7b3688ecbd18bb
-23.08289,-53.70145,J1_VIIRS,58.93,2721e80a37c9a81641736cfe24b5a164
-23.07707,-53.70302,J1_VIIRS,58.93,0fbbb2f9de168532e42baec7c726411b
-12.33472,-63.64973,J1_VIIRS,65.77,151a869ae4bc841c1d496770320ac4f5
-12.33555,-63.6546,J1_VIIRS,65.77,fa64ffcf454bcad3ba5067797079dd59
-9.66277,-73.66659,J1_VIIRS,58.64,f32b1d61aa205022d81e84b6e760b483
-8.21467,-75.16988,J1_VIIRS,494.18,cecdbb9e4ae9bb6ce5c1a2605a9bc30a
-7.80021,-72.82685,J1_VIIRS,66.52,7e86c57e381b5c33ae8da16dfa7f91a1
-8.05604,-75.03755,J1_VIIRS,57.13,858b3c3abe553d6718269532aae4f315
-8.05173,-75.03814,J1_VIIRS,131.15,cc41c62d4051c38de694b6ec52ab7aa8
-31.35741,-60.09774,J1_VIIRS,53.77,4040e47c48b93acc2afac64d8bf596e6
-29.52958,-59.51457,J1_VIIRS,59.38,fd699f9b251e1cd3c8c843dc4d80ac55
-29.54947,-60.53677,J1_VIIRS,59.78,1eb0f04108011a0f8a330624ff97ecb3
-29.54075,-60.52927,J1_VIIRS,92.38,12c3d3d58ec6da3d6b94e15a216cc708
-28.72956,-57.88719,J1_VIIRS,92.28,c962a8e0f35583bf3360082c44f7b907
-28.78732,-60.59187,J1_VIIRS,96.43,6ddbf5d589fc3097b60b64ef30bbcca6
-28.78268,-60.60731,J1_VIIRS,79.01,a66a87323e28cc21c2bd3b7977a38471
-28.78434,-60.61651,J1_VIIRS,54.07,f39211d0057cb26021a67c3cee6f867f
-28.78516,-60.62111,J1_VIIRS,54.07,66969a6bd685c4bb5867c354791181e8
-28.78351,-60.61191,J1_VIIRS,79.01,90d16be74e2a2130e2cbfad91341a464
-28.78078,-60.61732,J1_VIIRS,54.07,bb89e70d3360ac21d9e3cba9f26290ad
-28.78161,-60.62192,J1_VIIRS,54.07,1b3e43abc82596574ad4a411cbc3beea
-28.77912,-60.60812,J1_VIIRS,79.01,5550052517dd4d202018d3e85c24355c
-28.77473,-60.60433,J1_VIIRS,54.02,a8e2866a1d4fbe8e1037b7633a790a68
-28.77722,-60.61813,J1_VIIRS,169.8,d3529ef8aee893f8189c8ded5c5e840d
-28.7739,-60.59972,J1_VIIRS,54.02,343aa2e8c6388b8731a3a27487b4d4b7
-28.77556,-60.60892,J1_VIIRS,61.55,a6dff9c570bb1c270947029743e1b36a
-28.772,-60.60974,J1_VIIRS,61.55,f8b9d45cb9c42477955ba1b137f0a164
-27.5618,-57.96553,J1_VIIRS,62.63,ded62274d8af46c5c1ea7c3f88c2dd26
-27.55765,-57.96656,J1_VIIRS,62.63,3a1e92c06a226294c76ad15673d5df01
-27.5585,-57.97081,J1_VIIRS,62.63,9aed13c14d4876921bb412f640e9411a
4.35765,-70.57359,J1_VIIRS,56.55,1bb782b4679f8e14a15208e4fa29933c
-7.65012,-73.10041,J1_VIIRS,69.42,71d3011baffa773b5450fb6cd495a011
-7.64634,-73.10097,J1_VIIRS,69.42,1e55ec1bdaf04a5569fb5af83dd45eba
-7.19744,-76.38631,J1_VIIRS,96.87,bafea8031eee488f4a5c64a85e5d8faa
-7.18277,-76.41876,J1_VIIRS,80.14,5d9b513637dbe44b87038700b3ca8688
-7.1387,-76.32742,J1_VIIRS,50.94,3b6b64c6d19c9e105b75f4cd60a17974
-6.81436,-74.85896,J1_VIIRS,58.14,c052929707fad684ffe8eba36954c61b
-6.97886,-76.25549,J1_VIIRS,80.85,5906e09df56814335458680519b7b180
-3.4172,-59.0855,J1_VIIRS,50.95,3d4476724326ef97d9754df519b485f4
0.59644,-60.65694,J1_VIIRS,68.41,9f923c5d0706961f16501d940d99ff6a
0.59581,-60.66096,J1_VIIRS,112.16,6a727a666bdeb4c26f8805b5a597dd0a
0.59656,-60.66022,J1_VIIRS,103.76,a7a2de4bbf6967c1f3cc5fb43be8ab5c
-0.27269,-74.86362,J1_VIIRS,92.58,5c3cac2b89f4e113259fd77388385056
-0.18392,-74.94238,J1_VIIRS,62.74,50fe50b0959c08a2773ae4f5b6407c47
0.18121,-74.80252,J1_VIIRS,347.94,f71f9ae059991d4f03fe08558821700b
0.18053,-74.80708,J1_VIIRS,347.94,41f385b43df6a15b9af5c6d432408ee3
0.18499,-74.80309,J1_VIIRS,85.33,d9786c84e008bd0083131bbf728fa0e1
0.07428,-75.57207,J1_VIIRS,65.58,7e0a29cf3314957d36a6b97f8fc7955d
0.18132,-74.80517,J1_VIIRS,776.22,be751892a7a45e165952d8927e711a74
0.27365,-76.10365,J1_VIIRS,57.42,961bda994e0412983448b49ab8ba5fc8
0.27829,-76.10067,J1_VIIRS,55.37,7b8f0a374a897296de553bb7e11ecaa0
0.71338,-75.09353,J1_VIIRS,85.31,3da0763ed0bea736553a78201a0e477a
0.71192,-75.10294,J1_VIIRS,91.32,97b0316e3a9979014b9c9d1ad84fc8e7
0.71265,-75.09821,J1_VIIRS,91.32,ff5260bb854c2bb1bbb8847e9f80ff55
0.71719,-75.09411,J1_VIIRS,85.31,fbb46cb40be9c6ecac1698deb11ef881
0.71646,-75.0988,J1_VIIRS,91.32,3897ed9df97112c491b2526a50511698
0.91066,-74.44775,J1_VIIRS,54.22,98daa0d55711c52cd3a14761cea75346
1.28219,-74.22202,J1_VIIRS,112.91,9f44caf169819763532c0197e0eb286b
1.31621,-74.33746,J1_VIIRS,89.82,37fc6db8c5d900aa84b165ee97410664
1.31557,-74.34165,J1_VIIRS,89.82,4a291ae245a0c43bdd4dd07f7dfc61dc
1.31983,-74.33802,J1_VIIRS,89.82,0562822208da562060bb3a852059b5eb
1.31919,-74.34221,J1_VIIRS,89.82,35866989e3e8796a46b5be7acc2a9597
1.31792,-74.35058,J1_VIIRS,82.22,4fdfd6d4de16a004f0c7286569a6e32d
1.32281,-74.34275,J1_VIIRS,71.79,f238c5f3f0fe7d517bceb89bcda1c092
1.32644,-74.3433,J1_VIIRS,71.79,d171c30df03a42ebffd29fabeec816f0
1.39151,-74.02895,J1_VIIRS,78.26,144a1c9ef5969ba2233b4d2c756b7957
1.45342,-74.00535,J1_VIIRS,71.6,c9de9355b339852cd168ce5bbee2d775
1.45697,-74.00589,J1_VIIRS,71.6,1ef8d34ee87ebfae1ec00d30880cc07d
1.46867,-74.41924,J1_VIIRS,212.98,a9ca54ef81ce2dae9533be978ed7293b
1.59015,-73.86739,J1_VIIRS,95.2,afc02aabe3dfd5d1cf8a7277c3fc3c94
1.59428,-73.864,J1_VIIRS,95.2,752f67cf5549ca558330e73641d653bc
1.54665,-74.24834,J1_VIIRS,58.79,6e8669b5aca6e22c4f2b89b33378a2c1
1.55087,-74.24477,J1_VIIRS,58.79,6ea0171ab11489e9c35700f5fff8d4ca
1.55024,-74.24888,J1_VIIRS,58.79,03e84796168229bcde61493891d416a9
1.71606,-74.24704,J1_VIIRS,57.33,da22e71cb44f445cecfc4fd2b8148826
2.74407,-72.04057,J1_VIIRS,55.36,c81cfe9fd202da59ab556d1b3a8fd111
2.48734,-73.98797,J1_VIIRS,61.13,2e9ea71a094a072df6d6df9826c6f2cb
3.2906,-71.70683,J1_VIIRS,60.82,52dbf7525bbf24af1057b015fdf2d392
3.32817,-71.65973,J1_VIIRS,120.94,26941810e0e3a085a5b96dc5fee56168
3.32765,-71.66316,J1_VIIRS,120.94,fc84a59c00ff05fe6441da11bb204178
3.73576,-71.56938,J1_VIIRS,52.9,eb86d7c31cdf9610b29ea48f34616253
3.73524,-71.57281,J1_VIIRS,52.9,da61ee029c56acc276869c1b9e447388
4.02113,-71.79079,J1_VIIRS,65.99,e3c9d7c0d3f05bcb30ebbc37f77f5a22
4.34988,-70.57967,J1_VIIRS,61.46,e48d05f72f6beb1e02aa5256484a7316
4.35041,-70.57613,J1_VIIRS,61.46,d5031682c880868cbcaae117e4e4beb4
4.35376,-70.57663,J1_VIIRS,61.46,f7428eb08b89694c8d70281490442af1
4.35323,-70.58017,J1_VIIRS,61.46,f5a902ffe363603190f3c06bc560be73
4.36153,-70.57055,J1_VIIRS,56.55,905646c5398bf9494b2febef66dac74a
4.361,-70.5741,J1_VIIRS,56.55,bdb4ed30d90569dd13a2d11e40701157
5.26896,-68.13951,J1_VIIRS,58.32,f084faefe3b3e2bb7591df4c9ae6df7e
5.26829,-68.14404,J1_VIIRS,58.32,a35131e13eebc43eb43de13eb44157cf
5.27601,-68.32344,J1_VIIRS,96.88,54e2d52f90c36607d10419d2603da32a
5.27535,-68.32786,J1_VIIRS,96.88,9e72505953c7b70bf8820336a85ff0e6
5.29626,-68.32947,J1_VIIRS,67.87,5a6b45bbfe9b0497b4b25bbf5ec1e249
6.70505,-67.80133,J1_VIIRS,67.24,9c53b5af7799409adc742c05250999ad
6.59618,-69.30304,J1_VIIRS,93.48,22cc98e74fe342ef0bbd65b1b00df31f
7.09461,-67.57014,J1_VIIRS,68.58,078ca9e1c840c94669a9f7fd6df53511
7.09387,-67.57532,J1_VIIRS,68.58,52937ec8e62d18ed65200747e7089fa9
7.46192,-69.00075,J1_VIIRS,51.51,2362aa85e48df51c77c704f8c203779b
8.17309,-65.54025,J1_VIIRS,122.95,67bc1ca8be45153b9bbf80a123eecc91
8.18499,-65.52205,J1_VIIRS,127.1,e133ccf07608956a89e1fb85c4607af7
7.74192,-68.86787,J1_VIIRS,87.42,0be9f3ae36e764931310c33ed65c9b19
7.84366,-69.33141,J1_VIIRS,71.29,6b14d14f94d4b561995e2915b7b1056b
8.80743,-63.80155,J1_VIIRS,63.45,00c8fac28975d17f309fb6f7178e5dfe
8.99651,-67.07079,J1_VIIRS,98.92,d1f434125d0f1ff9494242e47129f4e1
9.00074,-67.07134,J1_VIIRS,98.92,30d5386fd6f5ea959cdd58025456f5cb
9.37919,-67.29797,J1_VIIRS,54.42,3196c2c9f65ba74a0b64186b4ff6cdcd
9.37865,-67.30187,J1_VIIRS,54.42,ecfa03743c3bc35a85fd32627a82e66e
20.26746,-75.7647,J1_VIIRS,64.64,caa1188018a4ac94e4eb68bdff2ea4c6
20.57773,-76.28344,J1_VIIRS,75.37,287e19bac39c19e97928e47500d50c3c
21.41316,-78.25018,J1_VIIRS,62.18,9cbc2aac0e0d16b119576fcfd9cd053c
-35.66045,-71.50329,J1_VIIRS,108.22,530522f226176524209aaefb89480f36
57.87578,105.88021,J1_VIIRS,54.15,d4c535a83d538ad5860c3fe8095b2529
26.102,-98.30718,J1_VIIRS,79.98,55c3dbec821b20fd08f595a0b5b0300f
31.55734,-96.80309,J1_VIIRS,64.6,abf123f0f65c9116632bb0ae034af82c
34.15318,-108.44302,J1_VIIRS,60.4,4aa717b7db6d13451238d46ff61e4c69
31.02839,47.28221,J1_VIIRS,50.7,4d72d8339ec724d6d27bd4b3be8ebcca
31.02886,47.27803,J1_VIIRS,50.7,cd6591f12f9afff41d725ac798613f08
37.8502,22.44952,J1_VIIRS,63.52,fdcd26bcc4eb1689fe184ce25bc63098
-25.05351,145.75699,J1_VIIRS,87.57,e9da1c6b9d48b02c19b984afd45ba50a
-25.05427,145.75266,J1_VIIRS,87.57,be26ca676e96f7a7a614a2cb2da3a186
-25.05075,145.75192,J1_VIIRS,87.57,8f52ed3341f3be0fe93e9cb673005cb8
-25.04999,145.75627,J1_VIIRS,87.57,835710ef03442b52326eed6c09794f5a
-25.05458,145.75359,J1_VIIRS,90.36,27d71ad38ca3bf381471222e8bcb95b7
-25.05384,145.75797,J1_VIIRS,90.36,63dbe44067b24b82b7b8269f2baae5ab
-25.05032,145.75722,J1_VIIRS,90.36,b37488e2987cfd8b93bde272a12a480d
-25.05107,145.75287,J1_VIIRS,90.36,575da5da41977ad5e337b94e916e2103
-25.04329,145.75575,J1_VIIRS,66.89,4106e85a94b5f58523a9315f0bd5abe0
-21.93768,147.42949,J1_VIIRS,98.65,18b7d15cb44cffc2674cdc98873b6f28
-21.70314,146.2337,J1_VIIRS,56.23,89635e37b4ddce680da5c8d32239ff8e
-21.70479,146.22585,J1_VIIRS,59.25,d8ef85b28972aa37852e95589c1fdaed
-22.88539,133.88155,J1_VIIRS,108.3,b2f69bcc311d49d11b7c0552268e83cd
-22.86581,133.87921,J1_VIIRS,60.28,6df7dcbf87ed1fd710c356cdbb176e53
-22.86521,133.88506,J1_VIIRS,60.28,db251ae3040369ca828040ee9d9268c4
-22.86031,133.88446,J1_VIIRS,60.28,90d8abf85217cdbf0c92fddd858a0942
-22.86092,133.8786,J1_VIIRS,60.28,5e8b662e6ca22c2b8b8ceab312be25b1
-19.83348,143.24179,J1_VIIRS,56.23,618bbfb1f8a55045fbc9ed31eb2711d1
-19.82757,143.25659,J1_VIIRS,64.87,9d09124fd884b919785e4b7d739be8d9
-19.82417,143.256,J1_VIIRS,64.87,c7fe8a55ae3ba3579e0c336f005ca1d2
-19.8248,143.25214,J1_VIIRS,64.87,b9234eff06c560a62939fb362b00311b
-19.82078,143.25537,J1_VIIRS,92.84,67c0896f332f45e2283247edbd061d48
-19.82141,143.25153,J1_VIIRS,92.84,6f60762a057b3bb15d597cbfbbcc156a
-19.81802,143.25092,J1_VIIRS,92.84,909a1d13f53303768013faaf25492ac5
9.23409,-64.30754,J1_VIIRS,50.1,863c30e0f32d9545f9ab72c76fdd877c
-30.12421,115.32672,J1_VIIRS,69.27,44c9ec4eba9e2db661ebdd669d5e212b
-30.12061,115.32613,J1_VIIRS,82.44,538cab63cdf423447739783de0545b3a
-30.12001,115.33091,J1_VIIRS,82.44,e2688c361de8f14176d744999b0f6bbc
-26.11893,114.70755,J1_VIIRS,67.98,ec0d84d1534ef2b93a033c788e82d4fa
-26.11538,114.70699,J1_VIIRS,67.98,dd53c86549668b60f692997127546431
-26.11182,114.70641,J1_VIIRS,147.98,ecca36ed18f09919906cbd0199f2258e
-26.10634,114.6647,J1_VIIRS,61.45,718bd3a4808a30cd9231b90e5058c614
-26.10095,114.65013,J1_VIIRS,64.24,6007fd18cb0a188fe6a37d518629c0bf
-26.09739,114.64956,J1_VIIRS,62.15,d24a3e311cdb4fc45b7f13429ee5bd54
-26.09383,114.64897,J1_VIIRS,62.15,b6a998ee45f38347040261338866d562
-26.09292,114.63702,J1_VIIRS,70.92,575d4ab017e6baf199e8b3b26f250422
-25.39177,114.97872,J1_VIIRS,83.52,59ec334bcc1b87fb3ea80cc8f8de15ff
-25.38828,114.97815,J1_VIIRS,83.52,6ca912cc93c5de2d4197c4c16d47da8a
-25.38248,114.99455,J1_VIIRS,75.76,a778c769f3324d6120e089780b396763
-25.38537,114.97333,J1_VIIRS,64.65,0ed045cb5f04945d8af2177b1178b88d
-25.38188,114.97276,J1_VIIRS,64.65,9a8e1e6488a2e4bc744983688806c612
-25.3755,114.99342,J1_VIIRS,218.34,5a5285f1f23ae5492626a753c764b867
-25.37489,114.97163,J1_VIIRS,63.95,c082dd19b1d60338abbea3ef9e0ea17e
-25.36967,114.98379,J1_VIIRS,56.77,0aafd0a477031f64af6bc1c5e3f80cdd
-25.36618,114.98323,J1_VIIRS,56.77,faec25f76442d0627a629505bada5549
-25.36269,114.98266,J1_VIIRS,114.72,fb005d4289c355331c4a217a36f78553
-25.35686,114.97302,J1_VIIRS,134.7,c67c6840889508b456702a338aff3575
-21.35153,126.04326,J1_VIIRS,59.36,6d0a731d428e59a9771bc0dd9e918284
-21.35225,126.03991,J1_VIIRS,59.36,a9c3274f83d17e9425c22dee3809d4ae
-21.35296,126.03657,J1_VIIRS,75.38,bbd10673030002fe470c95dfd9a178a4
-21.3478,126.03531,J1_VIIRS,75.38,624f2188cadffdb0dd0a076928dab9e7
-21.34636,126.04202,J1_VIIRS,59.36,90d2d21ab229533d9e4668c193b62cec
-21.34851,126.03197,J1_VIIRS,75.38,43ac907f8f03da91b3375f00d3a6f1ea
