lei_alias,ald_alias,score,lei
munichreinsuranceamerica inc,munichreinsuranceamerica inc,1,549300CMMHU26QXWNQ47
museumofscienceindustry,museumofscienceindustry,1,5493008728PXAE5ROG04
neoen,neoen,1,969500C0AIAGQWZGJO13
newcrestmining ltd,newcrestmining ltd,1,5299006MN50OZJUJI655
novascotiapower inc,novascotiapower inc,1,5XLQXOZXQGDQ492ZD098
northlandpower inc,northlandpower inc,1,549300IT8CIDW8V5KX72
northbayhydroservices inc,northbayhydroservices inc,1,549300A4FV55N4MYQX37
northlandpowersolarburksfallswest lp,northlandpowersolarburksfallswest lp,1,5493000HME6E66ZU8Q87
northlandpowersolarabitibi lp,northlandpowersolarabitibi lp,1,549300BBNWG1WNFGOB71
northlandpowersolarbellevillenorth lp,northlandpowersolarbellevillenorth lp,1,549300886ANJSEFT3726
northlandpowersolarbellevillesouth lp,northlandpowersolarbellevillesouth lp,1,549300EPO0CP6N1AHI63
northlandpowersolarburksfallseast lp,northlandpowersolarburksfallseast lp,1,549300Z59SMLZFBQX503
northlandpowersolarcrosby lp,northlandpowersolarcrosby lp,1,549300PZB0HQ65JJIB08
northlandpowersolarempire lp,northlandpowersolarempire lp,1,549300RVCB7ESLG2TN46
northlandpowersolarglendale lp,northlandpowersolarglendale lp,1,549300KCRUOBU6C5YP60
northlandpowersolarlonglake lp,northlandpowersolarlonglake lp,1,549300WQUEHBP1IZ1D21
northlandpowersolarmartinsmeadows lp,northlandpowersolarmartinsmeadows lp,1,549300DDVDFN5HFJEX37
northlandpowersolarmccann lp,northlandpowersolarmccann lp,1,549300OZZUF6U7T6UN07
northlandpowersolarnorthburgess lp,northlandpowersolarnorthburgess lp,1,549300ACMWBYECUGDQ37
northlandpowersolarrideaulakes lp,northlandpowersolarrideaulakes lp,1,549300W0KQXLO138MX77
nexteraenergyprts lp,nexteraenergyprts lp,1,5493008F4ZOQFNG3WN54
nslsugars ltd,nslsugars ltd,1,3358003Y147NJQPFEV31
northernsolaireprakashprivate ltd,northernsolaireprakashprivate ltd,1,335800H96YSNBM43ZT79
nitinspinners ltd,nitinspinners ltd,1,335800YE1INDT4ZCM355
navarrogeneracion sa,navarrogeneracion sa,1,959800P40M9ELGSJHN61
norventomontoutosl,norventomontoutosl,1,959800CLU7353TKSGV59
ntr plc,ntr plc,1,635400ZZPMSWWIE3UW32
nextenergysolarfund ltd,nextenergysolarfund ltd,1,213800ZPHCBDDSQH5447
norbord,norbord,1,894500AGRDSVB2FO1E50
novus,novus,1,894500N9RQC0CGW3NZ46
nebraskapublicpowerdistrict,nebraskapublicpowerdistrict,1,5493001J0BLQRMOJKP23
newathensgeneratingco llc,newathensgeneratingco llc,1,549300H0282F5FK7S788
nrgcanalthreedev llc,nrgcanalthreedev llc,1,549300FFAMR0UPW2LI90
nrgtexaspower llc,nrgtexaspower llc,1,549300910Z5W016DNW62
nevadapower co,nevadapower co,1,MJZFGXRJ52U8U4MKJ519
nexteraenergyduanearnold llc,nexteraenergyduanearnold llc,1,5493001Q3HKGFT1ERC05
nstarelectric co,nstarelectric co,1,54930080R72Y2Z31UR68
newharquahalageneratingco llc,newharquahalageneratingco llc,1,5493002FTZNFND1M2Z33
northparksolar llc,northparksolar llc,1,549300YEVCJJX43IP360
nautiluspower llc,nautiluspower llc,1,UU3WE4QD17GA2LF0I609
njoaksolar llc,njoaksolar llc,1,5493001M31RRUULE5P85
nalco co,nalco co,1,549300213QMKK4J6NW22
naturenerglacierwindenergyone llc,naturenerglacierwindenergyone llc,1,5493008QPUYG8CVTYR69
naturenerglacierwindenergytwo llc,naturenerglacierwindenergytwo llc,1,549300M56YOM0MBXVY69
newbernfarm llc,newbernfarm llc,1,549300BDR07INM76T432
newcovertgeneratingco llc,newcovertgeneratingco llc,1,549300COY1G1ES803L65
newcreekwind llc,newcreekwind llc,1,549300RRHQ1BMY3DTC60
newyorkuniversity,newyorkuniversity,1,R2G7YMC4K0KXSX0BGX71
newarkbaycogenprtship lp,newarkbaycogenprtship lp,1,54930042WDW4LB1NS512
newarkenergycenter llc,newarkenergycenter llc,1,5493002V1Y0YQM064559
nlhonesolar llc,nlhonesolar llc,1,549300XS7N5URYGDHD06
nixasolar llc,nixasolar llc,1,549300DCG3YTJ0VVLU63
northskyriverenergy llc,northskyriverenergy llc,1,549300KIN6YA7QCHRW05
northwestohiowind llc,northwestohiowind llc,1,549300UD42J5KFPF2I78
nexteraenergypointbeach llc,nexteraenergypointbeach llc,1,549300QKLUOMA0KHKU81
nexteraenergyseabrook llc,nexteraenergyseabrook llc,1,5493000HOHTWFGRM3S21
nrgenergy inc,nrgenergy inc,1,5E2UPK5SW04M13XY7I38
ontariopowergen inc,ontariopowergen inc,1,YDHER8SKF7V7YW8KZB55
oromedontesolarfarm inc,oromedontesolarfarm inc,1,549300E0XH813KAQBH18
one,one,1,724500AN8OF00CP5VI36
oymankala ab,oymankala ab,1,743700FCFDFKOW98AL06
oyperhonjoki ab,oyperhonjoki ab,1,743700HP4CYDJ7PNZY74
oyherrfors ab,oyherrfors ab,1,743700LL3RIAULQVAH24
oceanbreezeenergygmbhcokg,oceanbreezeenergygmbhcokg,1,529900RT9P3TMPKIJJ55
owpbutendiekgmbhcokg,owpbutendiekgmbhcokg,1,529900D1KJPIS9S6D071
orkuveitareykjavikur,orkuveitareykjavikur,1,5493004ARP9VPUIX5B73
opgenergyprivate ltd,opgenergyprivate ltd,1,335800CC7GHHSMSSRR83
orientcement ltd,orientcement ltd,1,335800GWMUH19K5PDZ48
ormattechnologies inc,ormattechnologies inc,1,5493000TSHHWY24VHM09
olextra sa,olextra sa,1,959800PEZ8P5HA9JZ218
oliventosl,oliventosl,1,95980020140005631706
octopusinvest,octopusinvest,1,96950074NYHA4M3ASM41
osspower ltd,osspower ltd,1,2138001TYPUWPOV7AZ33
onyx,onyx,1,2549006VF5RKHEI4R491
ohiopower co,ohiopower co,1,06ZODLC132CY1O2Y7D77
ottertailpower co,ottertailpower co,1,549300HHVBQRQUVKKD91
omahapublicpowerdistrict,omahapublicpowerdistrict,1,54930000VJEJ9CGIYG32
oklahomagaselectric co,oklahomagaselectric co,1,549300VJ8YXGPO8EV472
oklahomamunicipalpowerauthority,oklahomamunicipalpowerauthority,1,54930074Q1M8747DCS20
ohiovalleyelectric corp,ohiovalleyelectric corp,1,549300MA7EMERVYDHS24
oldsettlerwind llc,oldsettlerwind llc,1,5493008RA60GT2T3G963
onetapower llc,onetapower llc,1,549300WFYV6RCD6SBW02
orangegroveenergy lp,orangegroveenergy lp,1,549300RO7I4FR5PVK443
oregonstateuniversity,oregonstateuniversity,1,549300UBMR6O3SFCEV73
osceolawindpower llc,osceolawindpower llc,1,5493005JV62TPYNYF590
oswegocounty,oswegocounty,1,549300D6JK30QTSRHB52
otaymesaenergycenter llc,otaymesaenergycenter llc,1,5493000NIJDEY0DDEV14
otiselevator co,otiselevator co,1,549300857C2X2VKMWG77
oxbowcreekenergy llc,oxbowcreekenergy llc,1,549300F7CFNV1DQ21P19
occidentalchemical corp,occidentalchemical corp,1,5493008F1W8QJ9XTFC96
porthopesolarfarmprtship,porthopesolarfarmprtship,1,5493006YDH4D1LLYGI39
pfresolucanada inc,pfresolucanada inc,1,549300YE52ABNFVVWE73
parqueeolicoelarrayan spa,parqueeolicoelarrayan spa,1,5493008Q0N5CL4XULG73
petrochinaco ltd,petrochinaco ltd,1,529900RPY4YG47TRSV05
pvpark as,pvpark as,1,3157004WBQFTBTZTPR92
prazskateplarenska as,prazskateplarenska as,1,31570010000000032881
plzenskaenergetika as,plzenskaenergetika as,1,31570010000000010571
pmsolar as,pmsolar as,1,31570010000000062563
pvovesivoimaoy,pvovesivoimaoy,1,743700EQQ5BZH6YO2450
pohjoiskarjalansahkooy,pohjoiskarjalansahkooy,1,7437008JJ4OOZ9RU0F43
porinprosessivoimaoy,porinprosessivoimaoy,1,743700K4WS4VE9N7H850
pfeiferholz gmbh,pfeiferholz gmbh,1,529900IBK66URKN0IL13
palmpowergmbhcokg,palmpowergmbhcokg,1,529900MMZGYLBR9F8U78
pckraffinerie gmbh,pckraffinerie gmbh,1,529900WWXYN48AOXBA25
papierfabrikadolfjassschwarza gmbh,papierfabrikadolfjassschwarza gmbh,1,529900358RTVOLTGFP85
pdenergy gmbh,pdenergy gmbh,1,529900OVVR0LX9IAAT16
ppc,ppc,1,5299002A9K9AKAFFIS09
powerica ltd,powerica ltd,1,335800SFYJBCC9IWRO48
ptcikaranglistrindo,ptcikaranglistrindo,1,254900NPCIO562Z7FN53
ptplnpersero,ptplnpersero,1,254900OYVDRYS9J51J61
ptwellharvestwinningaluminarefinery,ptwellharvestwinningaluminarefinery,1,2549009YOC3I5OS48I77
ptcentraljavapower,ptcentraljavapower,1,254900335BYMCOSBGF57
ptindoramasyntheticstbk,ptindoramasyntheticstbk,1,25490008PE85CK9CUC92
panamericanasolarsac,panamericanasolarsac,1,9598002BC0WJRP49R469
primemeridianpowergen corp,primemeridianpowergen corp,1,254900WDU9TVJ8YB2L71
peg,peg,1,894500CVLNHVCKJL2Q30
parqueeolicosierradelmadero sa,parqueeolicosierradelmadero sa,1,549300ZVPRL1WY1FHI61
parqueeolicolabogasl,parqueeolicolabogasl,1,9598001DXU34PGBPKL95
parqueseolicosgestinversl,parqueseolicosgestinversl,1,95980020140005417530
parceolicmudefersl,parceolicmudefersl,1,959800QPSYN4M6CS8M23
parqueeolicolacarrachasl,parqueeolicolacarrachasl,1,529900DJWEO59HBSPS27
parqueeoliconereasl,parqueeoliconereasl,1,95980020140005922512
parqueeolicodeadranosl,parqueeolicodeadranosl,1,95980020140005642958
parqueeolicolapenucasl,parqueeolicolapenucasl,1,9598004D4P5LER43CU59
parqueeolicoplanadejarretasl,parqueeolicoplanadejarretasl,1,529900P36DQDGV419552
parqueeolicosantaquiteriasl,parqueeolicosantaquiteriasl,1,529900A7ZZ1XFJPQT259
parqueseolicosdelcantabrico sa,parqueseolicosdelcantabrico sa,1,5299006ZEDSZ9TXYIP92
parqueseolicosdebuiosl,parqueseolicosdebuiosl,1,95980020140005642473
parqueeolicoelmoralsl,parqueeolicoelmoralsl,1,95980020140005898359
parqueeolicohinojalsl,parqueeolicohinojalsl,1,959800CX2FKQ34RQ9Q54
productorregionaldeenergiarenovable sa,productorregionaldeenergiarenovable sa,1,549300N723DG9DXPJ906
parceolicvecianacabarosl,parceolicvecianacabarosl,1,959800MHA2FLMVG5N068
papeleraguipuzcoanadezicunaga sa,papeleraguipuzcoanadezicunaga sa,1,959800Z2EWD5U3H8G525
parqueeolicoaltosdelvoltoya sa,parqueeolicoaltosdelvoltoya sa,1,529900R1KJMFIOT1H269
procesosecologicosvilches sa,procesosecologicosvilches sa,1,5493009JH5XEC8UJJM26
plantatermosolardeextremaduratwosl,plantatermosolardeextremaduratwosl,1,549300IRNWKQH8LB6E61
pacificgaselectric co,pacificgaselectric co,1,1HNPXZSMMB7HMBMVBS46
publicservicecoofcolorado,publicservicecoofcolorado,1,5BANEF6PGSEK0SNMQF44
phillipssixsix,phillipssixsix,1,5493005JBO5YSIGK1814
prairiepower inc,prairiepower inc,1,XC5Z0IVHFCJDWCPZL176
pacificorp,pacificorp,1,SGY07Y7FNYBNLM6Z1M11
phrhldgss llc,phrhldgss llc,1,549300ZJVTCQS6SPF702
portlandgeneralelectric co,portlandgeneralelectric co,1,GJOUP9M7C39GLSK9R870
psegpowerconnecticut llc,psegpowerconnecticut llc,1,549300XOAXLD64PU8O31
powersouthenergycooperative,powersouthenergycooperative,1,5493007T404QZCNC0615
publicservicecoofoklahoma,publicservicecoofoklahoma,1,F3TJNSIZRGXRH8GEIK79
pugetsoundenergy inc,pugetsoundenergy inc,1,8MNFJR7KOMBQ7X62LK44
pehydrogen llc,pehydrogen llc,1,5493002CVTBYSOLKB255
packagingcorpofamerica,packagingcorpofamerica,1,549300XZP8MFZFY8TJ84
pbnutclifmaster llc,pbnutclifmaster llc,1,549300QQV2GOQPVJ2W67
powercityprts lp,powercityprts lp,1,549300X8DVDMI79S7C76
philadelphiaauthorityforindustrialdev,philadelphiaauthorityforindustrialdev,1,549300DIY68KQZEW7M79
paramountgrp inc,paramountgrp inc,1,5493006GJU1CFI7Z5J17
psegnuclear llc,psegnuclear llc,1,549300OHPNV289VGRX63
pycoindustries inc,pycoindustries inc,1,549300DSQLRB06SO2112
panthercreekpoweroperating llc,panthercreekpoweroperating llc,1,549300YYKQ1DM3A2E588
paulsbororefiningco llc,paulsbororefiningco llc,1,549300TKJZWTCPWP9757
persimmoncreekwindfarmone llc,persimmoncreekwindfarmone llc,1,5493004EQVSJDTH5XD20
pfizer inc,pfizer inc,1,765LHXWGK1KXCLTFYQ30
pheasantrunwind llc,pheasantrunwind llc,1,549300JQKLWM7C1U0V02
phillipssixsix co,phillipssixsix co,1,RVJMT2IZVVSKIRJJBH76
piedmontgreenpower llc,piedmontgreenpower llc,1,549300V1CDV8CTD47F94
pinalcentralenergycenter llc,pinalcentralenergycenter llc,1,549300653MBV9ECSSL11
pinetreepowerfitchburg llc,pinetreepowerfitchburg llc,1,5493000R3KJQBML4P056
pinetreepowertamworth llc,pinetreepowertamworth llc,1,549300432OUJAEID2N38
pinyonpineswindillc,pinyonpineswindillc,1,549300NWLV7FSYX76X68
pinyonpineswindii llc,pinyonpineswindii llc,1,549300RXYO9DRZ426621
pioneercrossingenergy llc,pioneercrossingenergy llc,1,549300N8FRHWLN5WRY54
pisgahmountain llc,pisgahmountain llc,1,549300YV4YDM9H8A6W48
pittsfieldgeneratingco lp,pittsfieldgeneratingco lp,1,2549008XSXK65M66KL78
pleasantsenergy llc,pleasantsenergy llc,1,549300N6BUM5IF3NYC07
polkcountyrenewables llc,polkcountyrenewables llc,1,549300X2YSQ0HXR6OW70
placidrefiningco llc,placidrefiningco llc,1,254900KROH14JYOZFG71
powercountywindparknorth llc,powercountywindparknorth llc,1,549300Z5WN22M9Z8NU71
powercountywindparksouth llc,powercountywindparksouth llc,1,549300MY6U0HJFLKVB46
prairiehorizonagrienergy llc,prairiehorizonagrienergy llc,1,5493003F1DO44JSR4G83
prairiesedgedairyfarms llc,prairiesedgedairyfarms llc,1,549300UNAWE5VKP8AE62
pumpjacksolarillc,pumpjacksolarillc,1,5493005EMEF88PW87C06
platteriverpowerauthority,platteriverpowerauthority,1,549300UBIE8RGXXJ1090
presidenttrusteesofwilliamscollege,presidenttrusteesofwilliamscollege,1,549300PHILJ12MUKKU25
qualcomm inc,qualcomm inc,1,H1J8DDZKZP6H7RWC0H53
qvc inc,qvc inc,1,549300WBLU5NKPX5X472
quinebaugassocs llc,quinebaugassocs llc,1,549300QRYQS7X0BLE828
rodacciai spa,rodacciai spa,1,815600AF248A212AFE66
renewableenergysystems ltd,renewableenergysystems ltd,1,213800SJORDG28LULW60
ridgefieldsolarfarmprtship,ridgefieldsolarfarmprtship,1,549300W2KIN3YG5YTJ84
roseplainsolarfarmprtship,roseplainsolarfarmprtship,1,549300JZ485ECNGIRW89
resunningdale lp,resunningdale lp,1,5493008UUT5UO8971M89
renfrewpowergen inc,renfrewpowergen inc,1,549300R7C1H16YWDFR66
renpowercz as,renpowercz as,1,31570010000000012996
raumanbiovoimaoy,raumanbiovoimaoy,1,743700DRCAIDFBS42A84
rajakiirioy,rajakiirioy,1,743700A4WLYIW4SETM82
rweenergiedienstleistungen gmbh,rweenergiedienstleistungen gmbh,1,529900BAEQ7YROUQ1890
rwegen se,rwegen se,1,529900UATL60OLWKZW91
rweinnogy gmbh,rweinnogy gmbh,1,529900S1A1BPI8YXKT05
rheinenergie ag,rheinenergie ag,1,52990096BAOG9Y9DR784
rhonenergiefulda gmbh,rhonenergiefulda gmbh,1,5299009D5FUVWQTP9Y22
reliancepower ltd,reliancepower ltd,1,335800D1QMGOF93XZU85
rattanindiapower ltd,rattanindiapower ltd,1,3358008RV9J223FDR402
ratediwindpowerprivate ltd,ratediwindpowerprivate ltd,1,335800CBVQWM9XE7RY07
relaxofootwears ltd,relaxofootwears ltd,1,335800WKVV9SXNBPBQ04
riddhisiddhiglucobiols ltd,riddhisiddhiglucobiols ltd,1,335800GF4H95I9BQKB56
repsolpetroleo sa,repsolpetroleo sa,1,549300C4E7SC9ILCIW33
renovablessamca sa,renovablessamca sa,1,95980020140005403659
rofeicaenergia sa,rofeicaenergia sa,1,549300EZM38Z5CWPPG07
resukireland ltd,resukireland ltd,1,213800RG2L2LNB2HTZ42
rakerfarms,rakerfarms,1,2138008EQ43EEPWX5I74
resonance,resonance,1,9695006J53GALTT0YP74
rockspringhanoverpropertyunittrust,rockspringhanoverpropertyunittrust,1,213800C5DO5O4ZOP5T82
rwerenewablesamericas llc,rwerenewablesamericas llc,1,549300IG4GF4SLGT6B23
rochesterpublicutilities,rochesterpublicutilities,1,549300M7E7IWOAE3LD72
roseburgforestproducts co,roseburgforestproducts co,1,549300QSH5K5P9LDT627
regentsoftheuniversityofminnesota,regentsoftheuniversityofminnesota,1,5493008DXSHLQ88T7F63
rainciicarbon llc,rainciicarbon llc,1,5493002CIT11OW5J8846
rockfordgen llc,rockfordgen llc,1,549300TXMO44UDCD8X43
rbmanufacturing llc,rbmanufacturing llc,1,549300L6OG0RNI7OO817
reastoria llc,reastoria llc,1,549300K9XB3FFE6HCU57
reastoriatwo llc,reastoriatwo llc,1,54930068CMIB1IKE9139
rebarrenridgeone llc,rebarrenridgeone llc,1,5493003TPCZIKUPBK961
redrochester llc,redrochester llc,1,254900CXDX3YDNWQWI91
rancherowindfarm llc,rancherowindfarm llc,1,549300PY35VY7M0FJ641
ranchlandsolar llc,ranchlandsolar llc,1,5493006JDYUY4V50V354
rattlesnakepower llc,rattlesnakepower llc,1,549300NWCMU0UN8MWS77
reenergystratton llc,reenergystratton llc,1,549300VA2IVYL3VR1228
recordhillwind llc,recordhillwind llc,1,549300Q7LUBKUBC2KN56
reddirtwindproject llc,reddirtwindproject llc,1,549300RZMK3J8L4FQ224
regeneronpharmaceuticals inc,regeneronpharmaceuticals inc,1,549300RCBFWIRX3HYQ56
regulussolar llc,regulussolar llc,1,5493008RRRW53DCHNB34
rensselaergenerating llc,rensselaergenerating llc,1,549300FMS3LDSZ49PN50
ricelandfoods inc,ricelandfoods inc,1,5493008BH5O6V3S1NU68
ringerhillwind llc,ringerhillwind llc,1,549300E7P2X2BVA8UF90
riograndevalleysugargrowers inc,riograndevalleysugargrowers inc,1,549300QEI77MEIS8DD25
risingtreewindfarm llc,risingtreewindfarm llc,1,549300XIKUIFY7HI5B89
risingtreewindfarmii llc,risingtreewindfarmii llc,1,5493004B9R6YNB09TF36
riversidegeneratingco llc,riversidegeneratingco llc,1,549300GXXP143E6ILX49
rochestergaselectric corp,rochestergaselectric corp,1,549300DD8M80WFTQO509
rockgenenergy llc,rockgenenergy llc,1,549300C4TPKMDPVLKS73
rockspringsvalverdewind llc,rockspringsvalverdewind llc,1,549300L4ELL2J1IA6757
rockyroadpower llc,rockyroadpower llc,1,549300BW15LJ4JNGMD63
rollinghillsgenerating llc,rollinghillsgenerating llc,1,5493000FQR2HL5TCIJ95
rothrockwindfarm llc,rothrockwindfarm llc,1,549300PRZOS5UQ9UUE47
roundtopenergy llc,roundtopenergy llc,1,549300DYJ7CH0PI2MA54
rousselot inc,rousselot inc,1,5493001XXWL4RF2QP278
roxborofarm llc,roxborofarm llc,1,5493001JRWOWILPAEL38
royalwine corp,royalwine corp,1,549300DU41SRWDD13S39
russellcityenergyco llc,russellcityenergyco llc,1,549300X3RTK3MSITEZ44
safalsteelpty ltd,safalsteelpty ltd,1,37890033FB0A3248C748
sidercasaic,sidercasaic,1,549300HUS4FD8WVK2V12
stanwellcorp ltd,stanwellcorp ltd,1,2617009W7LLEL9A71U39
snowyhydro ltd,snowyhydro ltd,1,549300GKB6OMFAOJ8R07
santos,santos,1,969500JA4V5EGFZB5U83
sparmowwindontario lp,sparmowwindontario lp,1,5493000Z943LZ7QDIN88
sunedemorestville lp,sunedemorestville lp,1,54930012935GV8EBUS97
saskatchewanpower corp,saskatchewanpower corp,1,549300EO1JU9WGN37J83
shellenergynorthamericacanada inc,shellenergynorthamericacanada inc,1,549300P5ZLR35B251Q52
societedenergierivieresheldrake inc,societedenergierivieresheldrake inc,1,5493007KMI3P9PCIX837
societedenergierivierefranquelin inc,societedenergierivierefranquelin inc,1,549300ZP7ETGQN0DWK42
societedenergiecolumbus inc,societedenergiecolumbus inc,1,549300TYSMSR1M2RFN42
sunewestbrook lp,sunewestbrook lp,1,549300693ZSZNF1Y3I90
sunetaylorkidd lp,sunetaylorkidd lp,1,549300DP4L7LF2A15878
sunesolarspirit lp,sunesolarspirit lp,1,549300MOVWT7TU794Q50
southkentwind lp,southkentwind lp,1,549300UMJMV8PVQ8DE16
southgatesolar lp,southgatesolar lp,1,549300CGKMGKL57TP586
sparklelight lp,sparklelight lp,1,549300G5EZ2MEWT8IP30
stclairpower lp,stclairpower lp,1,549300TEE39GCWECWR78
sunesouthstormont lp,sunesouthstormont lp,1,549300HT0MV70DZWB850
sunerutley lp,sunerutley lp,1,549300KOS3NYK4R3VR44
sunewellandridge lp,sunewellandridge lp,1,5493002VC0I6WD1LO348
shanghaielectricgrpco ltd,shanghaielectricgrpco ltd,1,529900WHVV4GODE91T37
solarpowerenergyepsilonvos,solarpowerenergyepsilonvos,1,315700GLW9ZG93FQRB85
solarglobal as,solarglobal as,1,315700W86TPL6AOJTF47
solferino,solferino,1,213800K8Y2PM81QNCZ62
solarparkdelta as,solarparkdelta as,1,315700UOUCA0QJ6BOY26
solarpowerenergyetavos,solarpowerenergyetavos,1,315700BYHCPAXHZ8AR49
solarparknihosovice as,solarparknihosovice as,1,315700CQWBQTN2SNJR96
sunbeam,sunbeam,1,699400EI9PGFHWG2T473
sanergie as,sanergie as,1,315700OPQG9HARLP7O16
skoenergosro,skoenergosro,1,5299000I8LOSWZDPTJ83
strazovickaslunecni as,strazovickaslunecni as,1,3157000B2FLPEI73NC38
safina as,safina as,1,31570010000000044327
solarmorava as,solarmorava as,1,315700A9CRM3MXHM0903
sesolar as,sesolar as,1,315700CRXNJRGNRAOR84
savonvoimaoyj,savonvoimaoyj,1,743700P2QGWFL5ZXZR63
suomenteollisuudenenergiapalvelutstepoy,suomenteollisuudenenergiapalvelutstepoy,1,984500B6858DEB596B11
suursavonsahkooy,suursavonsahkooy,1,743700PQA4NR7951A549
sallilaenergiaoy,sallilaenergiaoy,1,7437006BNK1MMT26ZU73
storaensooyj,storaensooyj,1,7437000ZP669LKUTZ738
suomenhyotytuulioy,suomenhyotytuulioy,1,743700ZZIJS5YCQ7I643
stadtwerketubingen gmbh,stadtwerketubingen gmbh,1,52990093OKABFE12B576
stadtwerkeerkrath gmbh,stadtwerkeerkrath gmbh,1,529900547EBYNELSQN84
steagnewenergies gmbh,steagnewenergies gmbh,1,5299001QCXE7ERI99L50
stadtwerkeleipzig gmbh,stadtwerkeleipzig gmbh,1,5299000PZZWAX5B8RN91
stadtwerkedusseldorf ag,stadtwerkedusseldorf ag,1,529900XNFCCC96CKLC12
solvaychemicals gmbh,solvaychemicals gmbh,1,549300M94XSN8QD1LK23
statkraftmarkets gmbh,statkraftmarkets gmbh,1,529900FCS5S6HQ1B8S98
stadtischewerkeenergiewarme gmbh,stadtischewerkeenergiewarme gmbh,1,52990077T6LUERBSVK14
stadtwerkeflensburg gmbh,stadtwerkeflensburg gmbh,1,529900QFEW9KD7RXVR30
sweenergie gmbh,sweenergie gmbh,1,529900THSLK7VSO72Q50
stadtwerkebochumhldgs gmbh,stadtwerkebochumhldgs gmbh,1,529900V8YT4F3QE0N758
stadtwerkelemgo gmbh,stadtwerkelemgo gmbh,1,529900HKPFFGNIJUI607
stadtwerkeaugsburgenergie gmbh,stadtwerkeaugsburgenergie gmbh,1,529900OJ8BYFCW741O30
stadtwerkefrankfurtoder gmbh,stadtwerkefrankfurtoder gmbh,1,529900WK79LDMDFTKH31
stadtwerkemunster gmbh,stadtwerkemunster gmbh,1,529900KRMIUI90H4EX27
swkenergie gmbh,swkenergie gmbh,1,529900B8I6QVX6VPDB69
stadtwerkekarlsruhe gmbh,stadtwerkekarlsruhe gmbh,1,529900X857RXW49RCV78
sappistockstadt gmbh,sappistockstadt gmbh,1,549300ERXMXUOB813845
steag gmbh,steag gmbh,1,529900P7KP0R8BU7K475
swbentsorgunggmbhcokg,swbentsorgunggmbhcokg,1,529900OTH7IYCQ9QKS34
smurfitkappazulpichpapier gmbh,smurfitkappazulpichpapier gmbh,1,635400JAGY6PDOECDV53
salzgitterflachstahl gmbh,salzgitterflachstahl gmbh,1,52990019KCDDBACMNB78
stadtwerkemunchen gmbh,stadtwerkemunchen gmbh,1,52990084EUT6T9G1IY73
stadtwerkerosenheimgmbhcokg,stadtwerkerosenheimgmbhcokg,1,529900MYRNPGAQASFC40
sachsenmilchleppersdorf gmbh,sachsenmilchleppersdorf gmbh,1,529900PZ9J8P6VDQQW83
swmservices gmbh,swmservices gmbh,1,529900Q5S6SNQRHVC072
schoellertechnocellgmbhcokg,schoellertechnocellgmbhcokg,1,529900SGKN0G00PEFD50
steinbeisenergie gmbh,steinbeisenergie gmbh,1,529900RT0DRBI5R58T84
sappialfeld gmbh,sappialfeld gmbh,1,549300IO6O2CSBHCRP70
sappiehingen gmbh,sappiehingen gmbh,1,5493003K72D6CBSZ2632
shamanursugars ltd,shamanursugars ltd,1,335800VJWJT28JOP6P19
sunkonenergyprivate ltd,sunkonenergyprivate ltd,1,984500F3BA9B0C9D8414
suryaudaysolaireprakashprivate ltd,suryaudaysolaireprakashprivate ltd,1,335800FYGIJ24LF5U633
suranaindustries ltd,suranaindustries ltd,1,335800RDVIVRUOZ41627
shreecement ltd,shreecement ltd,1,335800W6FNBDUZ89L830
sws,sws,1,699400OH9I5TKNMTGY25
solariaenergiaymedioambiente sa,solariaenergiaymedioambiente sa,1,959800PM2YJU406K2789
smcglobalpowerhldgss corp,smcglobalpowerhldgss corp,1,549300HBCE80QXKII590
serrezuelasolariisl,serrezuelasolariisl,1,959800EGC25CNQUDW348
sierradebanossl,sierradebanossl,1,549300VV7OC0BWCGK494
sanjuandebargaseolicasl,sanjuandebargaseolicasl,1,959800XRMU2NKTBA7F71
sierradeselvasl,sierradeselvasl,1,95980020140005726475
sanlucarsolar sa,sanlucarsolar sa,1,549300TI3BQY2ZAVQI66
soluciarenovablesonesl,soluciarenovablesonesl,1,549300WP07NU62UEO135
solacorelectricidaduno sa,solacorelectricidaduno sa,1,549300ISW6UT8BW9T561
sniace sa,sniace sa,1,959800MXN4LQD25PMV46
solabenelectricidadtres sa,solabenelectricidadtres sa,1,549300YGTZOTS61IDU43
shuweihatcmsintlpower co,shuweihatcmsintlpower co,1,2138004O1I9ZXMSAEZ21
sunspirit,sunspirit,1,969500VNAV6LJQCL3E58
suez,suez,1,549300JQIZM6CL7POC81
siemensgamesarenewableenergy,siemensgamesarenewableenergy,1,529900O8O4GT2SDHEV20
safranlandingsystems,safranlandingsystems,1,894500WDVQ5HSC520I07
solarventures,solarventures,1,8945007PX2GZAO57JL34
seabankpower ltd,seabankpower ltd,1,254900G5KV7I4342EC36
soltage llc,soltage llc,1,549300RASN7V3KR4UI19
sixfiveonechasesolarng llc,sixfiveonechasesolarng llc,1,549300EBDVKP2D49AN07
sustainablepowergrp llc,sustainablepowergrp llc,1,549300FQYD70FNIEOD41
southernpower co,southernpower co,1,5LADC78JBG2BMZD5XF57
syncarphaaletheaillc,syncarphaaletheaillc,1,549300CH395MWLZUEV62
springdaleenergy llc,springdaleenergy llc,1,5493004PBVE3C5PPPW20
southcarolinapublicserviceauthority,southcarolinapublicserviceauthority,1,EMBXY64GWKA9MZGFUD26
